"id","V1_lifestyle","V2_country","V3_plants","V4_myself","V5_people","V6_animals","V7_health","V8_children","V9_marine","V10_myfuture","V11_generation","V12_birds","B1_condition","B2_worry","B3_proof","B4_impact","B5_future","B6_diference","B7_humanaction","B8_negative","B9_mypart","T1_public","T1covid_public","E1_lights","E1covid_lights","W1_shower","W1covid_shower","F1_meat","F1covid_meat","G1_waste","G1covid_waste","P1_test","P1covid_test","T2_foot","T2covid_foot","E2_heat","E2covid_heat","W2_machine","W2covid_machine","F2_eggs","F2covid_eggs","G2_sort","G2covid_sort","P2_local","P2covid_local","T3_flight","T3covid_flight","E3_tv","E3covid_tv","W3_tap","W3covid_tap","F3_fish","F3covid_fish","G3_disposable","G3covid_disposable","T4_noplain","T4covid_noplain","E4_household","E4covid_household","F4_vegetable","F4covid_vegetable","G4_leftover","G4covid_leftover","CU1_techno","CG1_objectives","IR1_critic","LK1_confusion","T1_unnecessary","CU2_impotent","CG2_time","IR2_disappointment","LK2_understand","T2_sacrifice","CU3_distant","CG3_like","IR3_friends","LK3_begin","T3_effort","CU4_area","CG4_habit","IR4_shame","LK4_government","T4_difference","CU5_trivial","CG5_work","T5_industry","T6_government","behavior","Difficulty","age","sex","language","nationality","local","edu","parentI","parentII","activism"
"21062",4,4,5,4,7,7,4,7,7,4,7,7,5,4,5,4,5,3,5,5,3,1,1,5,5,5,5,2,2,2,2,2,2,1,1,1,1,5,5,1,1,3,3,3,3,5,5,5,5,5,5,2,2,3,3,5,5,1,1,4,4,5,5,3,3,5,3,3,3,3,3,3,3,3,5,2,3,3,3,4,3,1,2,2,5,1,1,"eating less meat","High",28,"male","ptpt","pt","Porto","Master","High School","High School","no"
"21078",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,3,5,5,5,2,5,4,4,5,2,4,2,5,5,3,2,5,1,5,2,5,5,2,2,5,5,3,3,5,5,5,5,5,5,4,2,3,3,1,1,1,1,5,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,"making more eco-friendly purchases","High",26,"female","ptpt","pt","Porto","Master","7° Grade","Bachelor","no"
"21083",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,4,4,1,1,5,5,4,4,3,3,5,5,4,4,3,3,5,5,4,4,3,3,4,4,5,5,3,3,3,3,3,3,5,5,3,3,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,1,7,"recycling all items permitted by local programs","Low",46,"female","ptbr","pt","Porto","PhD","High School","Master","no"
"21149",6,6,7,6,7,7,6,6,7,7,7,7,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,3,4,4,5,5,4,4,4,4,5,5,2,2,5,5,3,3,1,1,5,5,5,5,1,1,4,4,4,4,2,2,4,4,3,3,1,1,1,1,1,2,2,1,1,1,1,1,1,6,1,1,3,1,7,7,1,1,2,7,"making more eco-friendly purchases","High",32,"female","ptbr","br","Aveiro","PhD","High School","High School","yes"
"21157",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,5,4,2,4,4,3,3,2,2,3,3,3,3,2,2,3,3,5,5,3,2,5,5,3,3,5,5,4,4,5,5,3,3,2,2,4,4,4,3,5,5,5,5,1,3,3,3,3,1,2,2,3,1,1,1,1,5,1,1,5,1,6,2,1,1,3,3,"making more eco-friendly purchases","High",18,"female","ptpt","pt","Porto","High School","9° Grade","High School","no"
"21215",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,3,3,3,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,3,1,7,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,7,5,1,1,1,7,"recycling all items permitted by local programs","Low",19,"female","ptpt","pt","Porto","High School","7° Grade","7° Grade","yes"
"21216",5,6,7,5,6,7,7,7,7,7,7,7,5,5,5,5,5,4,5,5,4,2,2,5,5,4,4,5,5,5,5,5,5,3,3,3,3,5,5,2,2,5,5,4,4,2,2,4,4,5,5,5,5,5,5,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",37,"female","ptpt","pt","Porto","PhD","Bachelor","High School",NA
"21219",5,4,6,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,3,4,4,4,4,4,2,4,4,5,5,3,3,4,4,3,3,1,1,5,5,5,5,3,3,4,4,2,2,3,3,3,3,5,5,3,3,1,1,2,1,3,1,1,2,1,2,1,4,1,1,3,1,3,1,1,1,1,3,"making more eco-friendly purchases","High",28,"female","ptpt","pt","Setúbal","Master","4° Grade","Bachelor","yes"
"21232",4,3,7,4,3,7,4,3,7,4,2,7,5,5,5,3,5,4,5,5,4,2,3,5,5,5,5,5,5,4,3,5,5,4,4,4,2,5,4,4,3,4,1,3,3,3,3,5,5,5,5,5,5,2,3,3,3,4,4,5,5,3,2,2,5,4,7,1,6,5,2,7,2,2,3,3,7,2,2,5,2,5,3,1,3,3,4,"making more eco-friendly purchases","High",25,"female","ptbr","br","Porto","Bachelor","9° Grade","Bachelor","yes"
"21236",2,3,7,2,6,7,5,6,7,5,7,7,5,5,5,5,5,3,4,5,3,3,3,5,5,5,5,4,4,5,5,3,3,4,4,4,4,4,4,2,2,5,5,3,3,2,2,5,5,5,5,1,1,4,4,3,3,4,4,3,3,5,5,4,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,7,2,4,1,2,1,"making more eco-friendly purchases","High",66,"male","ptpt","pt","Porto","PhD","4° Grade","9° Grade","yes"
"21238",5,5,5,5,5,5,6,6,6,5,6,6,4,4,4,3,4,4,3,3,3,2,3,4,4,4,4,1,1,3,3,1,1,3,3,3,3,4,4,1,1,4,4,4,4,1,1,5,5,4,4,1,1,3,4,1,1,4,4,3,3,5,5,4,3,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,5,"taking public transport, cycling, or walking rather than driving","High",50,"male","ptpt","pt","Porto","Master","4° Grade","4° Grade","no"
"21258",3,3,5,1,7,7,3,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,5,5,3,3,4,4,5,5,5,5,5,5,3,5,4,4,4,4,5,5,5,5,1,1,1,1,1,1,2,1,7,1,1,1,1,3,1,1,1,1,7,1,1,1,1,5,"making more eco-friendly purchases","High",20,"female","ptpt","pt","Viana do Castelo","Bachelor","Bachelor","Bachelor","yes"
"21283",2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,2,2,5,5,5,5,1,1,4,4,3,3,3,3,4,4,4,4,1,1,5,5,4,4,1,1,4,4,2,2,1,1,4,4,1,1,4,4,4,4,4,4,2,2,2,2,6,1,2,2,2,1,1,1,1,2,2,2,2,2,7,6,6,2,7,7,"making more eco-friendly purchases","High",53,"male","ptbr","br","Braga","Master","Bachelor","Bachelor","no"
"21309",4,5,6,4,7,7,6,6,7,6,7,6,4,5,5,5,5,5,5,5,5,2,2,5,5,4,4,4,4,3,3,3,3,2,2,3,3,5,5,2,2,1,1,3,3,2,1,4,4,5,5,1,1,4,4,5,5,3,3,5,5,5,5,4,2,1,2,1,1,2,1,1,1,1,4,1,2,1,1,6,1,7,4,2,2,2,5,"recycling all items permitted by local programs","Low",22,"female","ptpt","pt","Porto","Bachelor","PhD","PhD","no"
"21338",6,6,5,6,6,6,6,7,6,6,6,5,5,5,5,5,5,4,5,5,4,2,5,5,5,5,5,1,1,1,1,4,4,2,4,4,4,5,5,1,1,4,4,4,4,5,2,5,5,3,3,4,4,4,4,1,1,2,2,4,4,4,4,1,5,1,1,4,1,6,1,1,2,1,4,1,1,1,1,5,1,7,3,1,4,5,7,"taking public transport, cycling, or walking rather than driving","High",21,"female","ptpt","pt","Porto","Bachelor","Master","9° Grade","no"
"21355",5,5,4,4,5,6,6,7,7,5,6,6,5,4,5,4,5,2,3,4,3,4,3,5,5,4,4,2,2,3,3,3,3,2,2,2,2,5,5,2,2,4,4,2,2,5,5,4,5,5,5,2,2,5,5,1,1,4,4,4,4,4,4,4,5,6,3,5,3,5,2,4,2,2,5,1,2,2,3,5,1,6,2,2,2,4,5,"eating less meat","High",18,"male","ptpt","pt","Braga","High School","Bachelor","7° Grade","no"
"21362",6,6,5,6,7,5,7,6,5,5,6,5,5,5,5,5,5,4,5,4,4,3,4,5,5,3,3,3,3,5,5,2,2,3,3,3,3,5,5,4,4,5,5,3,3,4,4,5,5,5,5,3,3,4,3,2,2,2,2,4,4,5,5,2,4,1,1,1,6,7,1,1,1,1,5,1,2,1,2,6,1,5,5,1,5,4,3,"taking public transport, cycling, or walking rather than driving","High",24,"female","ptpt","pt","Viana do Castelo","Bachelor","High School","9° Grade","no"
"21405",5,5,6,6,7,7,6,6,7,6,7,7,5,5,5,4,5,4,4,4,4,3,4,4,4,5,5,3,3,4,4,5,5,4,4,4,4,5,5,2,2,5,5,4,4,4,4,4,4,5,5,3,3,5,4,4,4,5,5,4,4,5,5,3,5,7,5,4,3,2,5,5,4,1,6,6,5,4,2,7,6,2,4,1,3,7,2,"eating less meat","High",26,"female","ptpt","pt","Porto","Master","Bachelor","Bachelor","no"
"21466",5,5,6,5,6,6,5,6,6,6,7,6,5,5,5,5,5,4,5,5,4,2,3,5,5,4,4,5,5,3,5,1,1,5,5,5,5,5,5,3,3,5,5,4,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,3,1,1,1,3,2,2,1,5,5,2,1,1,5,5,7,4,1,5,4,7,"eating less meat","High",30,"male","ptpt","pt","Porto","PhD","Bachelor","Bachelor","yes"
"21474",6,5,6,5,7,6,5,4,5,7,7,5,5,5,5,5,5,3,5,5,4,5,5,5,5,5,5,3,3,4,4,1,1,3,3,5,5,5,5,4,4,5,5,3,3,5,5,5,5,5,5,2,2,4,4,5,5,5,5,3,3,5,5,3,4,1,2,3,4,2,1,3,3,1,4,1,2,1,1,5,1,6,4,2,4,7,7,"eating less meat","High",20,"female","ptpt","pt","Porto","Bachelor","7° Grade","7° Grade","no"
"21486",2,3,4,4,5,6,4,4,6,5,6,6,5,4,5,5,5,5,5,4,4,3,5,4,3,4,4,3,3,4,3,4,4,4,4,5,5,5,5,2,2,5,5,4,4,5,5,2,2,5,5,3,3,4,3,4,4,4,4,5,5,5,5,1,1,3,3,4,2,2,1,4,1,1,3,1,4,1,1,5,1,1,1,1,3,2,1,"eating less meat","High",22,"female","ptpt","pt","Porto","Bachelor","Bachelor","Bachelor","no"
"21489",6,5,5,6,6,7,5,5,6,7,7,6,5,5,5,5,5,4,5,5,4,4,3,5,5,3,3,1,1,4,4,3,3,4,4,4,4,5,5,2,2,5,5,4,4,3,3,3,3,5,5,4,4,5,3,3,3,5,5,4,4,3,3,3,4,2,4,3,1,5,3,5,3,1,5,3,5,1,1,6,3,7,4,1,4,5,7,"eating less meat","High",18,"male","ptpt","pt","Porto","High School","Bachelor","Bachelor","no"
"21494",6,4,5,7,6,5,7,6,6,7,7,5,5,5,5,5,5,4,5,5,5,5,5,4,4,3,3,3,2,4,4,3,3,4,2,4,4,5,5,3,3,5,3,2,2,5,5,5,5,5,5,5,5,3,3,4,4,4,4,5,5,5,5,2,3,5,5,2,1,5,1,6,3,1,3,2,5,2,2,5,1,4,2,1,2,4,5,"eating less meat","High",18,"male","ptpt","pt","Porto","High School","PhD","High School","no"
"21512",6,5,7,5,5,7,7,7,7,6,6,7,5,4,4,4,5,5,5,3,4,3,3,4,4,4,4,2,2,3,3,2,2,4,4,5,5,5,5,3,3,3,4,2,2,4,4,5,5,5,5,5,5,3,3,2,2,2,2,4,4,5,5,4,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,3,1,6,2,2,2,4,5,"making more eco-friendly purchases","High",28,"male","ptpt","pt","Porto","Bachelor","9° Grade","9° Grade","no"
"21518",4,5,6,4,7,5,5,7,6,4,7,6,4,4,4,4,5,5,5,4,5,2,2,5,5,4,4,3,3,4,4,3,3,4,4,4,4,4,4,1,1,3,3,3,3,3,3,3,3,3,3,1,1,4,4,1,1,3,3,3,3,5,5,3,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,2,2,4,1,1,"eating less meat","High",49,"female","ptpt","pt","Porto","PhD","Bachelor","Bachelor","no"
"21531",5,5,5,5,5,5,6,5,6,6,6,4,4,4,4,3,4,5,4,4,4,4,3,5,5,3,3,3,3,5,5,3,3,3,3,5,5,5,5,3,3,5,5,2,2,5,5,5,5,5,5,2,2,3,4,4,4,5,5,5,5,5,5,2,5,2,3,2,1,3,1,6,2,1,7,1,1,2,5,5,2,3,6,1,6,2,4,"eating less meat","High",19,"female","ptpt","pt","Leiria","High School","Bachelor","High School","no"
"21556",5,5,6,5,5,6,4,4,6,5,5,6,5,4,5,5,5,3,4,5,4,5,5,4,4,1,1,3,3,3,3,2,2,3,3,1,1,5,5,1,1,5,5,2,2,1,1,5,5,5,5,3,3,3,3,1,1,1,1,2,2,4,4,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,3,1,1,2,1,3,1,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",36,"male","ptbr","pt","Porto","PhD","7° Grade","9° Grade","no"
"21565",7,7,7,7,7,7,6,7,7,6,7,7,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,4,4,5,5,5,5,3,3,4,4,5,5,3,3,5,5,4,4,4,4,5,5,5,5,3,3,4,4,4,4,4,4,3,3,5,5,4,6,1,1,3,1,7,1,3,3,1,1,1,3,3,3,6,1,7,6,1,2,3,6,"taking public transport, cycling, or walking rather than driving","High",56,"female","ptpt","pt","Braga","PhD","PhD","Master","no"
"21568",4,6,7,6,7,7,6,7,7,6,7,7,5,5,5,5,5,4,5,5,4,4,4,4,3,5,4,3,2,4,3,3,2,3,2,4,2,5,4,3,1,5,4,4,2,4,1,5,3,5,5,3,1,5,3,5,3,5,2,4,2,5,4,2,1,7,2,3,1,2,6,4,1,1,1,3,5,1,1,2,3,5,4,1,2,1,5,"eating less meat","High",18,"female","ptpt","pt","Porto","High School","Bachelor","PhD","yes"
"21571",5,5,6,6,7,7,7,7,7,7,7,7,5,5,5,4,5,4,5,5,5,4,2,5,5,3,3,3,3,4,4,3,3,4,4,4,4,4,4,1,1,5,5,4,4,3,3,4,4,5,5,2,2,2,2,2,2,3,3,4,4,5,5,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,1,1,4,6,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",18,"female","ptpt","pt","Porto","High School","Bachelor","Bachelor","no"
"21582",5,5,5,5,5,5,6,6,5,5,6,5,5,4,5,5,5,3,5,4,5,4,4,4,4,4,3,2,2,3,2,3,2,4,4,4,3,5,5,4,3,3,2,4,3,5,5,4,4,5,5,4,4,4,3,5,5,3,2,4,3,4,4,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,3,2,3,3,2,3,2,3,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",19,"female","ptpt","pt","Aveiro","High School","9° Grade","7° Grade","no"
"21597",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,4,5,5,3,3,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,"making more eco-friendly purchases","High",61,"male","ptpt","pt","Aveiro","PhD","High School","Bachelor","yes"
"21605",7,7,5,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,3,4,4,2,2,3,3,2,2,3,3,3,3,2,1,4,4,3,3,3,3,2,2,4,4,5,5,4,4,2,2,3,3,3,3,4,4,3,3,2,2,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,1,7,1,1,4,1,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",22,"female","ptpt","pt","Leiria","Bachelor","Master","Master","no"
"21606",4,5,3,6,7,6,7,5,6,6,7,5,5,4,5,5,5,3,5,5,3,2,2,5,5,3,3,1,1,4,4,3,3,2,2,1,1,5,5,2,2,5,2,5,4,2,2,5,5,5,5,2,2,4,4,2,2,3,3,2,2,4,4,2,2,2,2,2,6,5,1,4,2,2,4,1,6,2,2,5,1,7,4,1,4,7,6,"recycling all items permitted by local programs","Low",29,"male","ptpt","pt","Porto","Master","Bachelor","9° Grade","no"
"21639",5,6,7,6,7,7,7,7,7,7,7,7,5,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,5,5,3,3,5,5,3,3,4,4,3,3,5,5,2,2,4,4,4,4,5,5,4,4,5,5,2,2,2,2,4,2,6,1,1,4,1,2,1,2,4,1,5,1,7,5,1,2,7,7,"eating less meat","High",39,"male","ptpt","pt","Porto","Bachelor","4° Grade","4° Grade","no"
"21649",5,5,6,4,5,6,6,6,6,4,6,6,5,5,5,4,5,3,5,5,5,1,1,4,4,2,2,3,3,4,4,1,1,4,4,3,3,3,3,2,2,5,1,2,2,1,1,5,5,5,5,1,1,3,3,1,1,4,4,4,4,4,4,2,2,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4,1,1,1,1,3,1,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",21,"male","ptpt","pt","Porto","High School","4° Grade","7° Grade","no"
"21661",6,6,7,6,6,7,7,7,7,6,7,7,5,5,5,5,5,5,5,5,5,2,2,5,5,4,4,4,4,5,5,4,4,4,4,4,4,5,5,3,3,5,5,4,4,4,4,4,4,5,5,3,3,4,4,4,4,5,5,4,4,4,4,1,2,1,1,3,1,5,1,1,4,1,3,1,2,1,1,1,1,5,4,1,1,1,2,"making more eco-friendly purchases","High",42,"female","ptpt","pt","Porto","Bachelor","High School","4° Grade","yes"
"21695",3,4,5,4,5,6,4,5,5,6,6,5,5,5,4,4,4,3,5,4,4,4,4,5,5,3,3,5,4,4,4,4,4,3,3,4,4,4,4,2,2,4,4,3,3,3,3,3,3,5,5,3,3,4,4,3,3,4,4,4,4,5,5,2,2,3,4,1,1,3,2,5,2,1,2,1,5,2,2,2,1,6,5,2,2,6,6,"making more eco-friendly purchases","High",20,"female","ptpt","pt","Porto","High School","High School","High School","no"
"21758",7,5,7,5,3,6,7,6,7,7,7,7,5,5,5,5,5,2,5,3,3,3,1,5,5,3,3,1,1,3,3,1,1,3,3,4,4,5,5,1,1,1,1,4,4,4,1,5,5,5,5,1,1,4,4,1,1,4,4,4,4,3,3,5,3,4,5,2,2,6,1,1,4,1,6,1,6,1,5,7,2,7,2,1,5,6,7,"recycling all items permitted by local programs","Low",21,"male","ptpt","pt","Porto","High School","Bachelor","9° Grade","yes"
"21802",6,6,5,5,7,7,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,2,2,3,3,3,3,2,2,5,5,5,5,2,2,3,3,2,2,2,2,4,4,2,2,1,5,1,1,1,1,5,1,1,1,1,3,1,1,1,1,5,1,1,5,1,5,5,5,"eating less meat","High",28,"female","ptbr","br","Porto","Bachelor","7° Grade","4° Grade","no"
"21825",5,5,5,6,6,6,7,7,6,6,6,6,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,2,2,3,3,3,3,2,2,4,4,5,5,2,2,5,5,3,3,1,1,5,5,5,5,3,1,3,2,3,3,3,2,4,4,5,5,2,1,4,1,1,1,2,5,3,1,1,1,5,4,1,1,1,1,4,3,1,1,1,2,"eating less meat","High",26,"female","ptpt","pt","Porto","Bachelor","9° Grade","High School","no"
"21828",3,5,6,2,5,7,4,4,5,5,3,5,5,5,5,5,4,5,5,4,5,4,3,3,3,1,1,4,4,2,2,1,1,5,5,5,5,5,5,2,4,5,5,2,2,2,2,4,4,5,5,3,3,3,5,5,5,1,1,4,4,1,1,2,2,2,2,2,2,2,2,3,2,2,4,2,4,2,4,5,2,4,5,2,2,2,5,"making more eco-friendly purchases","High",21,"male","ptpt","pt","Porto","High School","Bachelor","Bachelor","no"
"21837",6,7,6,7,6,7,7,7,6,6,7,6,4,5,5,5,5,4,5,5,5,4,3,5,5,4,3,4,2,4,2,4,2,4,4,4,4,5,5,4,4,4,2,4,2,5,5,5,5,5,5,4,4,4,2,4,2,5,3,5,3,5,5,2,1,1,1,3,2,1,1,2,1,1,1,1,4,1,1,3,1,5,4,1,1,1,5,"eating less meat","High",24,"female","ptpt","pt","Porto","Master","4° Grade","High School","no"
"21851",3,5,6,5,7,7,4,6,6,6,7,7,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,5,5,2,2,5,5,3,3,5,5,4,4,5,5,5,5,5,4,5,5,4,4,3,3,5,5,3,2,1,1,1,1,3,1,2,1,1,3,1,3,1,1,3,1,5,1,1,2,1,1,"making more eco-friendly purchases","High",22,"female","ptpt","pt","Braga","High School","High School","Master","no"
"21853",2,4,4,2,7,5,3,4,3,3,7,3,1,3,3,2,4,3,4,4,4,2,3,5,5,5,5,2,2,2,2,3,3,1,1,5,5,2,2,2,2,1,1,4,4,5,1,5,5,5,5,1,1,3,3,4,3,3,3,3,3,5,5,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,4,1,7,2,1,1,1,1,"recycling all items permitted by local programs","Low",64,"female","ptpt","pt","Porto","PhD","High School","4° Grade","no"
"21870",6,6,6,6,6,6,5,7,7,4,7,7,5,5,5,5,5,4,5,5,5,5,2,5,5,5,5,2,2,5,5,2,2,1,1,2,2,5,5,4,4,5,5,4,4,5,5,5,5,5,5,1,1,4,2,2,2,5,5,3,3,5,5,1,5,7,1,2,1,4,5,2,2,1,7,2,3,1,1,7,2,6,3,1,7,3,6,"eating less meat","High",22,"female","ptpt","pt","Braga","Bachelor","High School","7° Grade","no"
"21878",7,7,7,3,7,7,3,7,7,3,7,7,5,5,5,5,5,4,5,5,5,1,4,4,4,3,3,4,3,5,5,3,3,4,4,4,4,4,4,2,2,5,5,4,4,4,4,5,5,5,5,4,3,4,4,2,2,3,3,4,4,5,5,1,1,1,2,1,1,2,1,2,1,1,2,1,5,1,1,5,1,1,4,1,1,1,1,"eating less meat","High",62,"female","other","other","Aveiro","PhD","PhD","PhD","no"
"21910",4,4,3,4,4,3,5,5,3,5,4,3,4,4,4,4,4,3,4,4,4,3,3,2,2,2,2,1,1,2,2,2,2,4,4,2,2,4,4,2,2,3,3,4,4,1,1,2,2,1,1,1,1,2,2,2,2,2,2,3,3,2,2,3,4,3,2,3,3,4,2,1,2,3,3,2,1,2,2,2,2,4,3,3,3,3,2,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",23,"male","ptpt","pt","Beja","High School","Bachelor","High School","no"
"21918",6,6,5,6,6,6,6,5,5,7,7,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,3,3,4,4,3,3,4,4,3,3,2,2,2,2,4,4,3,3,4,4,3,3,5,5,3,3,3,4,4,4,3,3,4,4,5,5,1,1,1,5,1,1,4,1,4,1,1,4,1,6,1,1,4,1,4,5,1,1,1,1,"making more eco-friendly purchases","High",19,"female","ptpt","pt","Bragança","High School","7° Grade","9° Grade","no"
"21967",5,6,7,5,7,7,6,7,7,5,7,7,5,5,4,5,5,4,5,4,5,2,2,5,5,5,5,3,3,4,4,3,3,3,3,5,5,5,5,4,4,5,5,3,3,4,4,4,4,5,5,2,2,4,5,4,4,4,4,5,5,5,5,2,3,4,3,1,1,5,4,3,1,1,3,1,4,1,1,5,1,3,2,1,5,2,3,"eating less meat","High",49,"female","ptpt","pt","Porto","PhD","4° Grade","7° Grade","no"
"21980",7,6,6,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,2,3,5,5,4,4,5,5,5,5,4,4,2,2,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,3,3,1,1,5,5,5,5,1,1,6,3,1,1,1,1,1,1,1,1,7,4,1,1,1,1,7,5,1,1,5,6,"eating less meat","High",27,"male","ptpt","pt","Viana do Castelo","Master","9° Grade","9° Grade","no"
"21991",6,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,3,1,5,5,5,5,2,2,4,4,4,4,5,5,5,5,5,5,2,2,5,5,4,4,5,5,5,5,5,5,3,3,3,3,2,2,2,2,4,4,5,5,1,1,1,1,1,1,1,1,5,1,1,3,1,7,1,1,3,1,7,1,1,2,1,7,"making more eco-friendly purchases","High",26,"female","ptpt","pt","Viana do Castelo","Master","High School","High School","no"
"22007",6,6,7,6,6,7,6,7,7,7,7,7,5,4,3,5,5,5,5,3,5,4,1,5,5,4,3,5,1,4,4,3,3,5,5,3,3,5,5,2,2,5,5,4,4,5,5,5,5,5,5,4,3,4,1,5,5,4,2,5,5,5,5,1,1,7,7,4,1,1,7,4,1,1,1,1,7,1,1,7,1,7,5,1,1,4,7,"making more eco-friendly purchases","High",18,"female","ptpt","pt","Porto","Bachelor","Master","High School","no"
"22034",2,7,5,7,7,5,7,7,5,7,7,5,5,5,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,1,1,3,3,4,4,5,5,2,2,5,5,4,4,4,4,2,2,5,5,1,1,4,5,5,5,5,5,5,5,5,5,1,4,1,1,1,1,5,1,1,1,1,6,1,1,1,1,5,1,6,1,1,1,1,6,"taking public transport, cycling, or walking rather than driving","High",57,"female","ptpt","pt","Porto","PhD","4° Grade","7° Grade","no"
"22046",5,6,7,5,6,7,5,5,7,6,6,7,5,5,5,5,5,4,4,5,4,2,4,5,5,4,4,3,3,4,4,3,3,3,3,5,5,5,5,3,3,5,5,3,3,5,5,5,5,5,5,3,3,3,3,5,5,3,3,3,3,5,5,2,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,3,1,1,1,3,3,"making more eco-friendly purchases","High",24,"female","ptpt","pt","Porto","Bachelor","Bachelor","High School","no"
"22055",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,4,3,4,5,3,3,3,3,4,4,3,3,5,5,4,4,5,5,2,2,5,5,3,4,5,5,3,3,2,2,4,4,4,4,5,5,2,2,4,4,5,5,1,3,1,1,3,1,1,1,1,1,1,1,1,3,1,1,4,1,7,4,1,1,1,1,"reducing water use (e.g., taking shorter showers, repairing leaks)","Low",19,"female","ptpt","pt","Viseu","High School","Master","Master","no"
"22056",5,5,5,6,6,6,6,7,6,7,7,6,5,5,5,5,5,3,5,5,4,5,5,4,4,4,4,4,3,3,3,5,3,3,3,4,2,5,5,5,5,4,4,4,3,4,4,5,5,5,5,2,2,4,3,3,3,4,4,3,3,4,4,1,2,1,5,1,1,6,1,6,1,1,6,1,7,1,1,7,1,4,4,1,1,1,4,"making more eco-friendly purchases","High",24,"female","ptbr","br","Porto","High School","Master","Bachelor","no"
"22064",7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,1,4,1,1,1,1,1,1,4,1,1,1,1,7,1,1,4,1,7,4,1,1,1,7,"eating less meat","High",25,"female","ptpt","pt","Aveiro","Master","Bachelor","Master","no"
